Timestamp (ms), GPS SPEED
3703698,0.16668001
3703798,0.1852
3703903,0.1852
3704007,0.16668001
3704107,0.16668001
3704207,0.12964
3704314,0.11112
3704414,0.11112
3704514,0.11112
3704614,0.0926
3704714,0.07408
3704817,0.07408
3704917,0.05556
3705017,0.03704
3705117,0.01852
3705225,0.01852
3705327,0.01852
3705428,0.01852
3705528,0.01852
3705528,0.01852
3705628,0.01852
3705728,0
3705828,0
3705928,0
3706033,0
3706135,0
3706135,0
3706235,0
3706235,0
3706335,0
3706335,0
3706435,0.01852
3706537,0.01852
3706638,0.05556
3706738,0
3706838,0
3706940,0
3707040,0
3707140,0
3707240,0
3707340,0
3707446,0
3707546,0
3707646,0
3707747,0
3707847,0
3707948,0
3708048,0
3708148,0
3708251,0
3708351,0
3708451,0
3708551,0
3708651,0
3708751,0
3708851,0
3708954,0
3709054,0
3709154,0
3709254,0
3709354,0
3709454,0.03704
3709554,0.0926
3709654,0.11112
3709759,0.14816
3709859,0.27780002
3709959,0.44448
3710065,0.55560005
3710170,0.59264
3710270,6.482
3710370,6.51904
3710476,6.6486797
3710580,6.96352
3710680,7.55616
3710780,7.94508
3710880,8.0562
3710982,8.07472
3711082,8.00064
3711182,7.8895206
3711293,7.7969203
3711393,7.75988
3711393,7.75988
3711493,7.6487603
3711594,7.35244
3711696,6.7783203
3711796,7.18576
3711796,7.18576
3711896,7.2042804
3711896,7.2042804
3711996,7.7413597
3712096,6.83388
3712196,5.79676
3712296,5.7041597
3712396,5.68564
3712496,5.556
3712596,5.05596
3712697,4.9633603
3712797,4.8522396
3712899,4.8892803
3712999,5.3337603
3713099,5.44488
3713202,5.51896
3713306,5.50044
3713406,5.4634
3713506,5.3337603
3713610,4.8152
3713713,4.70408
3713813,4.3336797
3713913,3.9447603
3714013,3.57436
3714116,3.55584
3714216,3.5188
3714316,3.5188
3714416,3.48176
3714519,3.35212
3714620,2.8520799
3714720,2.778
3714820,3.1298802
3714921,3.44472
3715021,3.74104
3715122,4.167
3715222,4.8152
3715323,4.8152
3715425,4.7596397
3715525,4.5374002
3715625,4.51888
3715727,4.51888
3715827,4.5374002
3715927,5.0004
3716027,5.0004
3716131,5.85232
3716236,5.98196
3716337,6.05604
3716437,6.4264402
3716543,6.4264402
3716643,6.51904
3716743,7.5191197
3716843,7.5931997
3716949,8.00064
3717050,8.75996
3717151,8.20436
3717251,7.5931997
3717359,7.5931997
3717459,7.6858
3717559,7.75988
3717659,8.1488
3717759,8.22288
3717859,8.315479
3717959,7.8524795
3718059,7.00056
3718159,6.5745997
3718259,5.79676
3718359,5.79676
3718459,5.87084
3718559,5.9264
3718659,6.72276
3718759,6.7598
3718859,6.7598
3718964,6.3338404
3719064,5.8338003
3719164,5.87084
3719264,6.482
3719368,6.46348
3719468,6.40792
3719571,6.40792
3719671,6.70424
3719777,6.74128
3719877,6.46348
3719977,7.55616
3720077,7.5191197
3720181,7.2228003
3720281,7.14872
3720381,7.14872
3720483,7.1672397
3720590,7.9636
3720690,8.519199
3720794,8.889601
3720897,9.48224
3720998,10.26008
3721098,9.83412
3721198,9.96376
3721298,11.056439
3721399,11.07496
3721500,11.112
3721600,11.0194
3721700,11.14904
3721804,11.51944
3721904,12.90844
3722004,14.408561
3722104,15.001201
3722207,15.11232
3722307,14.39004
3722407,14.39004
3722514,14.353
3722620,14.334479
3722720,14.29744
3722820,14.353
3722927,14.37152
3723033,14.908601
3723133,14.64932
3723233,14.64932
3723335,15.0382395
3723435,15.50124
3723536,16.649479
3723636,16.649479
3723738,16.8532
3723838,17.51992
3723938,18.4274
3724038,18.464441
3724140,18.81632
3724240,18.68668
3724340,18.63112
3724440,18.334799
3724541,17.44584
3724641,16.668
3724741,16.556879
3724842,15.81608
3724942,15.464201
3725042,15.42716
3725142,15.40864
3725245,15.3901205
3725345,15.40864
3725445,15.3716
3725545,15.316041
3725648,15.26048
3725748,14.8900795
3725848,14.76044
3725951,14.1678
3726052,14.51968
3726152,13.59368
3726252,11.79724
3726352,11.77872
3726454,11.74168
3726554,11.74168
3726654,11.74168
3726754,11.64908
3726858,12.09356
3726958,12.88992
3727058,12.98252
3727165,13.09364
3727266,13.11216
3727366,13.09364
3727466,12.964
3727566,12.445439
3727666,11.72316
3727766,11.64908
3727866,10.9638405
3727969,10.426761
3728069,10.278601
3728169,10.20452
3728269,10.13044
3728371,10.056359
3728471,10.03784
3728571,10.0008
3728671,9.26
3728776,8.72292
3728876,8.6118
3728977,8.01916
3729082,7.9265604
3729182,7.90804
3729282,9.09332
3729386,9.13036
3729487,9.88968
3729588,11.093479
3729690,11.77872
3729790,11.79724
3729890,11.83428
3729995,12.35284
3730095,13.427
3730195,13.57516
3730299,14.13076
3730399,14.14928
3730499,14.50116
3730599,14.96416
3730702,15.019719
3730802,15.316041
3730902,15.279
3731003,14.79748
3731107,14.64932
3731207,15.316041
3731307,16.371681
3731407,16.353159
3731511,16.4828
3731611,16.630959
3731711,17.2236
3731811,17.168041
3731914,17.57548
3732014,17.00136
3732117,16.98284
3732218,17.09396
3732318,17.6866
3732418,17.6866
3732518,17.594
3732619,17.11248
3732721,17.00136
3732821,17.038399
3732929,17.038399
3733029,17.14952
3733130,17.038399
3733130,17.038399
3733231,17.038399
3733331,17.019878
3733433,17.131
3733433,17.131
3733533,16.779121
3733533,16.779121
3733633,16.22352
3733733,15.51976
3733733,15.51976
3733835,15.8346
3733835,15.8346
3733935,17.09396
3734035,16.72356
3734035,16.72356
3734135,16.83468
3734135,16.83468
3734235,17.74216
3734335,17.723639
3734435,17.61252
3734538,17.6866
3734638,17.760681
3734738,17.779202
3734838,18.48296
3734940,18.87188
3735040,18.853361
3735140,18.557041
3735240,18.57556
3735347,18.59408
3735447,18.50148
3735551,17.61252
3735651,16.760601
3735751,16.72356
3735851,15.704959
3735957,15.575319
3736058,14.14928
3736160,13.48256
3736260,13.834439
3736360,13.81592
3736460,13.352921
3736562,12.61212
3736663,11.945399
3736763,11.96392
3736867,12.05652
3736967,13.056601
3737067,13.11216
3737167,13.6122
3737273,13.704801
3737373,13.686279
3737473,13.18624
3737573,12.649159
3737676,12.519521
3737776,12.5936
3737877,13.0010395
3737977,13.64924
3738080,14.31596
3738180,14.42708
3738280,14.334479
3738382,14.24188
3738486,14.22336
3738586,14.686359
3738686,15.26048
3738790,15.6494
3738890,15.612361
3738990,15.6494
3739090,16.464281
3739192,17.42732
3739292,17.39028
3739392,17.37176
3739492,17.74216
3739594,18.09404
3739694,18.64964
3739794,18.18664
3739896,18.26072
3739996,18.31628
3740096,18.31628
3740196,18.00144
3740296,17.334719
3740399,17.29768
3740499,16.74208
3740599,15.8346
3740701,15.96424
3740804,15.6494
3740904,16.13092
3741004,16.26056
3741105,16.70504
3741205,17.74216
3741305,17.74216
3741412,17.74216
3741516,17.779202
3741620,17.6866
3741726,17.66808
3741826,17.63104
3741929,17.57548
3742029,18.22368
3742129,18.64964
3742229,18.64964
3742334,18.64964
3742440,18.77928
3742541,19.50156
3742641,20.2794
3742744,21.16836
3742844,21.501719
3742945,20.9276
3743047,22.27956
3743149,22.16844
3743249,22.112879
3743349,22.09436
3743454,22.242521
3743554,22.70552
3743654,22.74256
3743754,23.37224
3743856,23.29816
3743956,23.31668
3744056,22.70552
3744156,22.83516
3744259,24.316761
3744360,24.316761
3744460,24.42788
3744561,24.55752
3744661,25.020521
3744763,25.113121
3744863,25.13164
3744965,25.24276
3745065,25.7428
3745166,26.26136
3745266,25.24276
3745369,25.24276
3745472,25.35388
3745572,25.409441
3745672,25.705761
3745772,25.76132
3745872,26.391
3745972,27.1318
3746072,27.18736
3746172,27.26144
3746272,27.33552
3746372,27.35404
3746479,27.317
3746582,27.35404
3746682,27.317
3746782,27.26144
3746885,27.20588
3746987,27.15032
3747088,26.83548
3747188,26.74288
3747288,26.61324
3747388,26.502121
3747488,26.391
3747588,25.983559
3747689,25.983559
3747790,26.020601
3747890,26.09468
3747994,26.16876
3748102,26.07616
3748202,25.57612
3748307,25.0946
3748412,24.77976
3748513,24.13156
3748618,23.03888
3748718,22.46476
3748819,21.79804
3748923,21.44616
3749026,20.57572
3749127,18.44592
3749229,17.038399
3749331,15.6494
3749431,14.39004
3749531,14.39004
3749631,12.445439
3749731,10.61196
3749831,8.9266405
3749931,6.945
3750034,5.96344
3750134,5.7226796
3750235,11.51944
3750335,12.01948
3750437,12.797319
3750537,13.64924
3750637,14.70488
3750741,14.79748
3750843,15.167879
3750943,15.167879
3751043,15.279
3751146,15.779041
3751249,15.89016
3751349,16.353159
3751449,16.44576
3751549,17.2236
3751651,18.09404
3751751,19.00152
3751851,19.8164
3751952,20.112719
3752053,20.57572
3752153,21.0202
3752253,21.557281
3752353,21.631361
3752453,22.05732
3752553,22.37216
3752653,23.16852
3752755,23.26112
3752855,23.35372
3752955,23.76116
3753055,24.13156
3753157,24.18712
3753257,25.039042
3753357,25.039042
3753459,25.0946
3753561,25.15016
3753661,25.13164
3753761,25.07608
3753863,24.76124
3753963,24.66864
3754063,24.594559
3754192,24.52048
3754292,24.37232
3754394,24.29824
3754394,24.29824
3754495,24.18712
3754495,24.18712
3754595,23.85376
3754697,23.74264
3754697,23.74264
3754797,23.0574
3754797,23.0574
3754897,23.00184
3754897,23.00184
3754997,22.8722
3755100,22.48328
3755100,22.48328
3755200,22.520319
3755300,22.53884
3755300,22.53884
3755400,22.57588
3755400,22.57588
3755500,22.631441
3755600,22.76108
3755700,23.0574
3755800,22.5944
3755900,22.57588
3756000,22.02028
3756100,22.83516
3756202,23.22408
3756302,23.29816
3756402,23.35372
3756502,23.44632
3756605,24.335281
3756705,24.909399
3756805,25.39092
3756905,24.539
3757008,24.594559
3757108,24.539
3757209,24.00192
3757309,24.11304
3757411,24.15008
3757512,24.11304
3757612,24.13156
3757716,24.13156
3757818,24.11304
3757918,23.68708
3758018,23.59448
3758120,22.205479
3758222,19.242281
3758323,17.42732
3758423,17.4088
3758523,17.3162
3758623,16.760601
3758723,17.131
3758823,18.168121
3758928,19.168201
3759028,20.14976
3759131,21.6684
3759233,21.723959
3759339,21.723959
3759439,21.64988
3759539,21.31652
3759642,20.05716
3759742,18.983
3759842,17.63104
3759942,16.27908
3760054,15.186399
3760154,14.334479
3760254,14.334479
3760354,14.39004
3760455,14.77896
3760555,14.83452
3760655,14.927121
3760755,15.07528
3760857,16.05684
3760957,16.09388
3761057,16.14944
3761157,16.92728
3761258,17.00136
3761358,17.056921
3761459,17.09396
3761559,17.131
3761662,17.168041
3761762,17.20508
3761862,17.26064
3761963,17.6866
3762065,18.4274
3762167,18.50148
3762267,18.83484
3762371,18.87188
3762471,18.92744
3762571,18.983
3762671,19.0756
3762773,19.168201
3762873,19.68676
3762975,20.07568
3763075,20.112719
3763175,21.00168
3763275,21.05724
3763376,21.09428
3763478,21.112799
3763581,21.112799
3763682,21.14984
3763788,21.2054
3763894,21.520239
3763995,21.59432
3764098,21.723959
3764202,22.112879
3764302,22.186958
3764402,22.14992
3764502,22.05732
3764602,21.98324
3764708,21.96472
3764808,21.927681
3764908,21.3906
3765008,20.76092
3765110,20.797958
3765210,20.723879
3765310,20.872042
3765411,20.89056
3765512,20.89056
3765612,20.9276
3765713,20.98316
3765813,21.00168
3765914,20.96464
3766019,20.538681
3766119,19.853441
3766222,18.77928
3766327,18.038479
3766427,17.9644
3766542,17.83476
3766643,17.83476
3766746,17.5014
3766849,17.464361
3766949,17.5014
3767049,17.63104
3767150,17.74216
3767253,17.81624
3767354,17.90884
3767454,18.22368
3767556,18.149601
3767656,18.2422
3767756,18.29776
3767858,18.6126
3767958,18.29776
3768058,18.31628
3768158,18.334799
3768262,17.24212
3768362,17.29768
3768462,17.3162
3768562,17.334719
3768663,17.39028
3768763,17.90884
3768866,17.83476
3768968,17.70512
3769075,16.98284
3769175,16.05684
3769275,15.9272
3769375,15.853121
3769476,15.779041
3769577,15.464201
3769677,15.149361
3769779,14.48264
3769879,14.056681
3769979,14.056681
3770085,14.853041
3770185,14.927121
3770288,15.019719
3770388,15.464201
3770488,15.575319
3770592,15.68644
3770692,15.779041
3770792,15.871639
3770892,15.90868
3770992,15.98276
3771092,16.05684
3771192,16.1124
3771292,16.075361
3771394,16.0198
3771494,15.3716
3771594,14.76044
3771694,14.64932
3771797,13.85296
3771897,13.204761
3771997,12.81584
3772107,11.79724
3772207,11.408319
3772307,11.42684
3772407,11.42684
3772510,11.408319
3772613,11.35276
3772713,11.315721
3772813,11.315721
3772915,11.33424
3773019,11.90836
3773119,12.01948
3773219,13.59368
3773319,14.29744
3773420,14.5937605
3773520,15.68644
3773620,16.13092
3773722,16.92728
3773822,17.48288
3773922,18.038479
3774028,17.649559
3774128,17.6866
3774229,18.18664
3774329,19.05708
3774432,19.05708
3774532,19.8164
3774632,21.2054
3774732,21.83508
3774833,21.77952
3774936,21.83508
3775037,22.42772
3775137,22.29808
3775241,22.83516
3775345,22.83516
3775449,22.9648
3775549,22.946281
3775659,22.90924
3775760,22.83516
3775867,22.85368
3775969,22.816639
3776070,22.7796
3776170,23.53892
3776270,23.631521
3776370,23.501879
3776470,23.15
3776573,22.66848
3776673,22.00176
3776773,19.77936
3776873,19.20524
3776973,19.13116
3777073,18.983
3777173,19.02004
3777274,18.94596
3777374,18.87188
3777474,18.48296
3777576,18.11256
3777676,17.35324
3777776,17.945879
3777878,17.464361
3777978,16.53836
3778078,15.556799
3778178,16.03832
3778280,16.50132
3778380,16.50132
3778481,16.50132
3778581,16.42724
3778700,16.42724
3778820,18.52
3778914,18.52
3779014,18.00144
3779118,18.149601
3779221,17.81624
3779321,16.98284
3779421,16.96432
3779524,16.92728
3779624,16.98284
3779724,16.98284
3779824,17.056921
3779929,17.056921
3780029,17.5014
3780129,16.79764
3780233,16.72356
3780333,16.05684
3780433,16.03832
3780533,16.390202
3780635,16.390202
3780736,16.74208
3780836,16.51984
3780936,16.51984
3781037,16.24204
3781137,16.24204
3781237,16.16796
3781338,16.13092
3781438,16.18648
3781539,16.18648
3781639,17.038399
3781741,17.038399
3781843,17.79772
3781943,17.90884
3782043,18.20516
3782143,18.22368
3782245,18.22368
3782345,18.26072
3782445,18.334799
3782551,18.77928
3782654,19.149681
3782754,19.149681
3782854,19.11264
3782957,18.983
3783057,17.723639
3783157,17.6866
3783257,17.649559
3783357,17.594
3783457,17.464361
3783557,17.11248
3783660,16.61244
3783763,15.9272
3783863,15.630879
3783963,15.0382395
3784063,14.51968
3784163,14.13076
3784263,14.01964
3784363,13.96408
3784465,13.53812
3784567,12.7047205
3784667,12.5936
3784769,11.2601595
3784873,11.2601595
3784975,11.112
3785075,11.03792
3785175,11.03792
3785281,10.056359
3785381,10.03784
3785486,10.0934
3785588,10.8156805
3785692,10.48232
3785792,9.87116
3785892,9.574841
3785993,8.87108
3786094,9.167399
3786195,9.204439
3786295,9.31556
3786395,9.3526
3786498,9.33408
3786598,9.31556
3786698,8.6118
3786798,8.09324
3786901,8.167319
3787001,8.07472
3787101,8.1488
3787206,8.57476
3787309,8.537721
3787309,8.537721
3787409,8.519199
3787409,8.519199
3787509,8.0562
3787509,8.0562
3787609,8.01916
3787709,8.7044
3787809,8.77848
3787910,9.88968
3788011,9.83412
3788111,9.926721
3788211,10.01932
3788311,11.35276
3788413,10.63048
3788513,10.72308
3788613,11.408319
3788715,11.50092
3788815,11.98244
3788915,12.07504
3789015,12.5565605
3789116,12.90844
3789216,13.0010395
3789316,13.686279
3789416,13.66776
3789518,13.6122
3789621,14.186319
3789721,14.5937605
3789821,14.51968
3789924,14.14928
3790024,13.85296
3790124,14.334479
3790224,14.334479
3790325,14.8900795
3790429,14.94564
3790530,14.94564
3790630,15.0382395
3790731,16.371681
3790831,16.371681
3790933,16.92728
3791041,18.31628
3791141,18.29776
3791241,19.00152
3791341,19.00152
3791443,19.0756
3791543,19.13116
3791643,19.427479
3791743,19.74232
3791845,19.77936
3791946,20.112719
3792046,20.40904
3792146,20.98316
3792248,21.77952
3792348,21.761
3792448,21.70544
3792554,21.77952
3792656,21.816559
3792757,21.520239
3792857,21.4832
3792961,20.427559
3793061,20.39052
3793161,20.31644
3793261,20.03864
3793367,20.07568
3793467,19.98308
3793567,20.372
3793667,20.35348
3793770,21.131319
3793871,21.22392
3793971,21.26096
3794074,21.298
3794177,21.31652
3794277,21.298
3794377,21.298
3794482,21.26096
3794584,21.18688
3794584,21.18688
3794684,21.112799
3794784,21.05724
3794784,21.05724
3794886,21.0202
3794986,20.98316
3795086,20.98316
3795186,20.98316
3795186,20.98316
3795286,21.03872
3795387,21.09428
3795487,21.427639
3795587,21.44616
3795687,21.46468
3795787,21.96472
3795887,21.98324
3795988,22.0388
3796088,22.07584
3796188,22.16844
3796288,22.261042
3796391,22.29808
3796491,21.946201
3796591,21.557281
3796692,21.46468
3796792,21.05724
3796892,19.61268
3796992,19.27932
3797094,17.594
3797197,16.945799
3797297,15.66792
3797397,15.5382805
3797497,14.70488
3797600,12.76028
3797700,10.61196
3797800,8.9266405
3797900,8.00064
3798001,10.9638405
3798101,11.77872
3798201,12.07504
3798308,12.05652
3798411,12.05652
3798511,12.167641
3798611,12.46396
3798711,12.501
3798814,14.37152
3798914,15.13084
3799014,15.24196
3799117,15.68644
3799217,16.371681
3799317,16.50132
3799417,16.556879
3799519,16.59392
3799627,16.945799
3799730,17.3162
3799831,17.44584
3799934,17.92736
3800034,18.019958
3800134,19.18672
3800234,19.79788
3800336,19.77936
3800436,19.77936
3800536,19.74232
3800637,19.6312
3800743,19.50156
3800843,19.446
3800943,18.63112
3801046,18.64964
3801146,18.66816
3801246,18.81632
3801346,18.92744
3801448,19.27932
3801548,19.37192
3801648,19.76084
3801748,19.37192
3801849,19.408958
3801949,19.427479
3802050,19.446
3802150,19.52008
3802253,19.59416
3802353,19.64972
3802453,19.74232
3802554,19.83492
3802659,19.946041
3802759,20.242361
3802859,20.723879
3802962,20.7424
3803064,20.76092
3803164,20.76092
3803264,20.76092
3803373,20.76092
3803475,20.797958
3803576,20.76092
3803676,20.29792
3803779,20.20532
3803879,20.50164
3803979,20.372
3804079,19.96456
3804179,20.61276
3804282,20.4646
3804383,20.334959
3804483,19.89048
3804583,19.3534
3804683,19.242281
3804783,19.11264
3804887,18.057
3804990,17.14952
3805091,17.038399
3805191,16.98284
3805291,16.90876
3805391,16.79764
3805497,16.668
3805601,16.5754
3805702,16.27908
3805809,16.14944
3805909,15.704959
3806009,15.40864
3806109,15.297521
3806209,14.8900795
3806311,14.55672
3806415,14.4456005
3806519,14.11224
3806619,13.9826
3806719,13.38996
3806825,13.27884
3806925,13.18624
3807025,13.03808
3807128,13.03808
3807229,12.98252
3807329,12.92696
3807431,12.83436
3807531,12.7788
3807632,12.72324
3807735,12.6862
3807838,12.61212
3807939,12.5565605
3808042,12.501
3808143,12.42692
3808243,12.33432
3808343,12.2232
3808443,12.1306
3808543,12.038
3808648,12.00096
3808748,12.01948
3808848,12.09356
3808952,12.4084
3809055,12.46396
3809156,12.57508
3809262,12.649159
3809363,12.7047205
3809463,12.7788
3809565,12.8528805
3809666,12.92696
3809766,13.019561
3809872,13.13068
3809972,13.2418
3810072,13.556641
3810177,14.056681
3810277,14.1678
3810377,14.4456005
3810480,14.76044
3810580,15.13084
3810680,15.482719
3810787,15.98276
3810887,16.4828
3810987,16.50132
3811087,16.44576
3811187,16.371681
3811287,16.26056
3811387,16.13092
3811491,15.68644
3811604,15.612361
3811706,15.51976
3811706,15.51976
3811806,15.22344
3811906,15.11232
3812006,14.77896
3812108,14.39004
3812208,13.834439
3812308,13.686279
3812411,13.26032
3812511,12.76028
3812611,12.63064
3812711,12.33432
3812813,12.27876
3812913,12.167641
3813015,12.038
3813117,11.96392
3813217,11.945399
3813318,11.92688
3813423,11.96392
3813523,12.37136
3813634,12.37136
3813739,12.53804
3813739,12.53804
3813848,12.90844
3813954,13.334399
3814055,13.63072
3814155,13.704801
3814257,13.81592
3814358,13.89
3814458,13.7973995
3814569,13.77888
3814671,13.834439
3814771,13.87148
3814771,13.87148
3814871,14.20484
3814971,14.11224
3815071,14.11224
3815171,14.13076
3815271,14.22336
3815371,14.29744
3815471,14.334479
3815572,14.83452
3815672,15.297521
3815772,15.612361
3815876,15.704959
3815976,16.630959
3816076,17.4088
3816180,18.35332
3816281,19.0756
3816381,19.09412
3816482,19.22376
3816588,20.112719
3816691,20.14976
3816793,20.816479
3816893,21.44616
3816993,21.927681
3817100,22.27956
3817204,23.15
3817304,23.724121
3817410,23.74264
3817510,23.76116
3817610,23.909319
3817713,24.03896
3817813,24.96496
3817913,25.890959
3818016,26.428041
3818116,26.52064
3818216,26.63176
3818318,26.705841
3818418,26.724361
3818518,26.74288
3818623,26.81696
3818820,26.7614
3818823,26.7614
3818923,26.74288
3819023,26.74288
3819127,26.705841
3819228,26.77992
3819328,26.79844
3819428,26.409521
3819528,26.409521
3819631,25.928
3819731,25.594639
3819831,25.13164
3819936,25.279799
3820040,25.35388
3820140,25.039042
3820241,24.40936
3820343,24.3538
3820443,24.24268
3820545,23.48336
3820652,22.74256
3820753,21.74248
3820853,20.538681
3820954,20.48312
3821055,20.131239
3821155,19.59416
3821257,19.57564
3821357,19.5386
3821457,19.446
3821561,18.66816
3821665,18.66816
3821765,19.61268
3821869,20.61276
3821969,21.2054
3822069,21.242441
3822175,21.557281
3822275,21.5758
3822375,21.61284
3822480,21.6684
3822580,21.77952
3822680,22.16844
3822783,22.631441
3822883,22.29808
3822983,21.87212
3823086,22.79812
3823186,23.22408
3823286,22.186958
3823388,22.14992
3823489,22.1314
3823589,21.77952
3823696,20.76092
3823818,21.3906
3823898,21.3906
3823898,21.3906
3823998,20.797958
3824098,21.18688
3824198,20.76092
3824298,20.61276
3824400,20.557201
3824500,20.61276
3824600,20.9276
3824703,21.3906
3824803,21.40912
3824903,21.4832
3825005,21.79804
3825105,21.14984
3825205,21.557281
3825305,21.427639
3825409,21.31652
3825510,20.77944
3825613,20.334959
3825713,19.853441
3825813,19.149681
3825914,18.57556
3826014,18.168121
3826114,17.81624
3826218,18.44592
3826318,18.57556
3826418,18.66816
3826523,18.7978
3826623,19.408958
3826724,19.77936
3826832,19.39044
3826936,19.27932
3827037,18.64964
3827143,18.52
3827243,17.66808
3827343,17.6866
3827447,17.723639
3827547,18.019958
3827647,17.945879
3827750,17.853281
3827850,17.464361
3827950,17.89032
3828052,17.89032
3828152,18.7052
3828252,19.2608
3828354,19.242281
3828454,19.149681
3828554,19.05708
3828665,19.05708
3828766,18.76076
3828867,19.20524
3828967,19.168201
3829067,19.96456
3829167,20.52016
3829267,20.22384
3829367,20.242361
3829467,20.29792
3829567,20.427559
3829670,20.557201
3829770,20.872042
3829871,20.77944
3829975,19.77936
3830075,20.31644
3830175,20.853521
3830277,21.26096
3830379,21.27948
3830479,21.242441
3830580,20.242361
3830680,19.483042
3830785,19.46452
3830890,19.3534
3830990,18.723719
3831090,18.39036
3831193,19.242281
3831293,19.168201
3831393,19.13116
3831497,19.18672
3831597,19.168201
3831702,18.742239
3831806,19.557121
3831906,19.46452
3832006,19.00152
3832112,18.7052
3832212,18.66816
3832312,19.13116
3832416,19.149681
3832516,19.22376
3832616,19.22376
3832716,18.557041
3832822,18.557041
3832927,17.83476
3833022,17.83476
3833127,17.2236
3833227,17.334719
3833327,17.334719
3833431,17.35324
3833534,17.2236
3833636,17.168041
3833743,16.42724
3833843,16.51984
3833943,14.03816
3834046,12.667681
3834146,12.74176
3834246,14.686359
3834351,14.686359
3834452,15.26048
3834552,15.8346
3834657,15.8346
3834757,15.167879
3834857,15.167879
3834961,15.186399
3835066,15.26048
3835166,15.3901205
3835271,14.96416
3835371,14.94564
3835471,14.8900795
3835576,14.77896
3835676,14.686359
3835776,14.57524
3835879,14.50116
3835979,14.39004
3836079,14.056681
3836182,13.53812
3836282,13.908521
3836382,13.89
3836484,13.53812
3836585,13.46404
3836687,13.57516
3836793,14.50116
3836893,14.186319
3836993,14.0752
3837093,13.77888
3837194,14.61228
3837294,15.51976
3837395,15.482719
3837498,15.575319
3837598,16.075361
3837699,15.68644
3837802,15.66792
3837902,16.334639
3838002,16.27908
3838103,16.81616
3838206,16.92728
3838308,17.5014
3838409,17.51992
3838509,17.594
3838609,17.66808
3838714,18.149601
3838827,19.168201
3838930,19.50156
3839036,19.446
3839141,19.05708
3839243,19.09412
3839344,19.09412
3839444,19.18672
3839544,19.334879
3839644,19.427479
3839746,19.946041
3839846,20.02012
3839946,20.557201
3840047,19.89048
3840147,20.39052
3840247,20.427559
3840349,20.52016
3840450,20.90908
3840551,21.242441
3840656,21.27948
3840756,21.2054
3840856,20.538681
3840962,20.89056
3841065,21.44616
3841165,21.427639
3841266,22.02028
3841370,22.02028
3841470,21.96472
3841571,21.816559
3841677,21.723959
3841777,22.242521
3841878,22.631441
3841980,22.35364
3842080,22.39068
3842180,22.37216
3842282,22.816639
3842382,22.76108
3842482,22.687
3842582,22.724041
3842682,22.816639
3842783,22.85368
3842890,22.79812
3842990,21.96472
3843090,20.90908
3843193,19.64972
3843294,19.557121
3843394,19.557121
3843495,19.0756
3843596,18.76076
3843696,19.427479
3843796,20.02012
3843896,21.0202
3843996,20.89056
3844103,19.83492
3844203,19.77936
3844308,19.723799
3844411,19.70528
3844511,19.723799
3844611,19.76084
3844716,19.39044
3844817,18.92744
3844918,18.35332
3845018,17.945879
3845121,17.90884
3845221,17.8718
3845321,17.779202
3845425,17.723639
3845525,17.649559
3845625,17.11248
3845728,16.40872
3845829,15.66792
3845929,15.630879
3846035,15.07528
3846135,14.20484
3846241,13.89
3846345,13.87148
3846445,13.74184
3846545,13.16772
3846647,12.38988
3846747,12.42692
3846847,11.51944
3846951,10.98236
3847051,10.33416
3847151,9.55632
3847255,9.5192795
3847355,9.5192795
3847455,9.38964
3847558,9.76004
3847658,9.3711195
3847758,8.96368
3847862,9.00072
3847962,8.48216
3848062,8.09324
3848183,7.98212
3848283,7.18576
3848383,7.14872
3848489,6.59312
3848591,6.6486797
3848691,6.2042
3848795,6.18568
3848897,6.2782803
3848998,6.2968
3849098,6.3523602
3849201,6.79684
3849301,6.945
3849401,7.05612
3849505,6.31532
3849605,6.019
3849705,6.03752
3849812,5.6486
3849917,4.4448004
3850017,4.3336797
3850121,3.9818
3850221,2.64836
3850321,2.5928
3850426,2.5928
3850526,1.59272
3850626,1.5556799
3850727,1.5556799
3850831,0.88896
3850831,0.88896
3850933,0.85192
3850933,0.85192
3851033,0.79636
3851133,0.66672003
3851234,0.66672003
3851336,0.27780002
3851440,0.27780002
3851540,0.31484
3851647,0.70375997
3851759,0.70375997
3851863,3.3891602
3851963,4.57444
3851963,4.57444
3852065,5.4819202
3852065,5.4819202
3852165,6.7783203
3852165,6.7783203
3852265,7.53764
3852367,7.5006003
3852367,7.5006003
3852467,9.6304
3852567,9.5378
3852667,10.8156805
3852767,11.4824
3852867,11.575
3852968,12.07504
3853068,11.59352
3853168,11.61204
3853268,12.167641
3853368,12.27876
3853472,12.667681
3853572,12.5565605
3853672,11.98244
3853784,11.88984
3853886,11.96392
3853986,10.9638405
3854086,11.2972
3854192,10.63048
3854292,10.24156
3854396,9.85264
3854396,9.85264
3854496,10.4638
3854599,11.27868
3854599,11.27868
3854699,11.27868
3854699,11.27868
3854799,11.2601595
3854899,11.3898
3854999,11.4824
3855099,11.556479
3855199,10.760119
3855299,11.74168
3855399,12.24172
3855501,12.53804
3855601,12.501
3855701,12.1306
3855803,12.5936
3855904,13.09364
3856004,13.09364
3856107,13.204761
3856207,14.31596
3856307,14.31596
3856410,14.334479
3856513,14.29744
3856614,13.908521
3856718,13.81592
3856821,14.20484
3856921,14.5937605
3857025,14.48264
3857129,14.61228
3857233,13.72332
3857335,13.72332
3857435,14.09372
3857535,14.57524
3857635,14.57524
3857736,14.64932
